matchId,team,player,timeStr,assistStr,isHome
4205681,Real Sociedad,Sheraldo Becker,45 + 1,assist by Brais Méndez,True
4205679,Real Madrid,Brahim Diaz,51,assist by Luka Modric,True
4205679,Real Madrid,Jude Bellingham,68,assist by Brahim Diaz,True
4205679,Real Madrid,Joselu,90 + 3,assist by Nacho Fernandez,True
4205677,Girona,Artem Dovbyk,4,assist by Iván Martin,True
4205677,Girona,Cristian Portu,65,assist by Artem Dovbyk,True
4205677,Girona,Cristian Portu,74,assist by Savio,True
4205677,Girona,Miguel Gutiérrez,67,assist by Cristian Portu,True
4205677,Barcelona,Andreas Christensen,3,assist by Lamine Yamal,False
4205677,Barcelona,Robert Lewandowski,45 + 1,,False
4205676,Atletico Madrid,Rodrigo Riquelme,5,,False
4205678,Real Betis,Ayoze Pérez,41,,False
4205678,Real Betis,Pablo Fornals,45 + 3,assist by Willian José,False
4205673,Celta Vigo,Iago Aspas,21,,True
4205673,Celta Vigo,Jørgen Strand Larsen,39,assist by Damian Rodriguez,True
4205673,Celta Vigo,Anastasios Douvikas,82,assist by Iago Aspas,True
4205673,Villarreal,Alberto Moreno,12,assist by Daniel Parejo,False
4205673,Villarreal,Goncalo Guedes,65,assist by Alexander Sørloth,False
4205682,Deportivo Alaves,Javi Lopez,68,assist by Carlos Vicente,False
4205674,Almeria,Anthony Lozano,30,assist by Adrián Embarba,False
4205680,Sevilla,Marcos Acuna,11,assist by Jesus Navas,True
4205680,Sevilla,Youssef En-Nesyri,51,assist by Lucas Ocampos,True
4205680,Sevilla,Dodi Lukebakio,80,,True
4205688,Deportivo Alaves,Jon Guridi,12,assist by Giuliano Simeone,True
4205688,Deportivo Alaves,Jon Guridi,90 + 9,assist by Ianis Hagi,True
4205688,Girona,Eric Garcia,4,assist by Viktor Tsigankov,False
4205688,Girona,Yangel Herrera,44,assist by Artem Dovbyk,False
4205692,Mallorca,Giovanni González,29,assist by Jaume Costa,True
4205691,Villarreal,Alexander Sørloth,30,assist by Jorge Cuenca,True
4205691,Villarreal,Alexander Sørloth,90 + 7,assist by Álex Baena,True
4205691,Villarreal,Yerson Mosquera,84,assist by Ramon Terrats,True
4205691,Sevilla,Youssef En-Nesyri,26,,False
4205691,Sevilla,Youssef En-Nesyri,44,assist by Jesus Navas,False
4205687,Real Madrid,Francisco Garcia,38,,False
4205687,Real Madrid,Arda Güler,45 + 2,assist by Francisco Garcia,False
4205687,Real Madrid,Brahim Diaz,49,assist by Daniel Ceballos,False
4205687,Real Madrid,Brahim Diaz,58,assist by Luka Modric,False
4205683,Athletic Club,Inaki Williams,58,assist by Ander Herrera,True
4205683,Athletic Club,Asier Villalibre,90 + 6,,True
4205683,Osasuna,Raul Garcia,40,assist by Johan Mojica,False
4205683,Osasuna,Rubén Garcia,47,assist by Jesus Areso,False
4205686,Cadiz,Rubén Alcaraz,35,,True
4205684,Atletico Madrid,Rodrigo De Paul,84,,True
4205689,Real Betis,Pablo Fornals,8,assist by Willian José,True
4205689,Real Betis,Isco,28,,True
4205689,Real Betis,Ayoze Pérez,64,assist by Isco,True
4205689,Almeria,Leo Baptistao,45 + 1,assist by Marc Pubill,False
4205689,Almeria,Luka Romero,66,,False
4205685,Barcelona,Lamine Yamal,40,assist by Ilkay Gündogan,True
4205685,Barcelona,Raphinha,90 + 3,,True
4205700,Osasuna,Jon Moncayola,14,,True
4205700,Mallorca,Sergi Darder,65,,False
4205702,Real Madrid,Jude Bellingham,10,assist by Toni Kroos,True
4205702,Real Madrid,Vinicius Junior,27,assist by Eduardo Camavinga,True
4205702,Real Madrid,Vinicius Junior,70,assist by Jude Bellingham,True
4205702,Real Madrid,Federico Valverde,45 + 1,assist by Jude Bellingham,True
4205702,Real Madrid,Arda Güler,81,,True
4205694,Villarreal,Bertrand Traoré,59,,False
4205701,Rayo Vallecano,Florian Lejeune,23,,True
4205701,Rayo Vallecano,Jorge de Frutos,80,,True
4205701,Granada,Lucas Boye,89,assist by Sergio Rodelas,False
4205699,Cadiz,Sergi Guardiola,90 + 6,assist by Juanmi,False
4205696,Celta Vigo,Williot Swedberg,68,assist by Hugo Álvarez,True
4205696,Celta Vigo,Hugo Álvarez,71,assist by Damian Rodriguez,True
4205696,Athletic Club,Alex Berenguer,23,,False
4205697,Atletico Madrid,Antoine Griezmann,27,assist by Rodrigo De Paul,False
4205697,Atletico Madrid,Antoine Griezmann,42,assist by Samuel Dias Lino,False
4205697,Atletico Madrid,Antoine Griezmann,51,assist by Samuel Dias Lino,False
4205698,Las Palmas,Alex Suárez,27,,True
4205698,Las Palmas,Alberto Moleiro,64,assist by Enzo Loiodice,True
4205698,Real Betis,Mika Mármol,21,,False
4205698,Real Betis,Ayoze Pérez,49,assist by Abner,False
4205693,Barcelona,Fermin Lopez,14,assist by Héctor Fort,False
4205693,Barcelona,Fermin Lopez,67,assist by Sergi Roberto,False
4205695,Real Sociedad,André Silva,3,assist by Takefusa Kubo,True
4205708,Deportivo Alaves,Carlos Vicente,12,assist by Rubén Duarte,True
4205703,Athletic Club,Raul Garcia,17,assist by Oscar de Marcos,True
4205703,Athletic Club,Iker Muniain,19,assist by Nico Williams,True
4205704,Atletico Madrid,Álvaro Morata,55,assist by Samuel Dias Lino,True
4205704,Osasuna,Raul Garcia,26,assist by Alejandro Catena,False
4205704,Osasuna,Raul Garcia,64,assist by Jesus Areso,False
4205704,Osasuna,Aimar Oroz,52,,False
4205704,Osasuna,Lucas Torro,88,assist by Pablo Ibánez,False
4205705,Barcelona,Robert Lewandowski,3,assist by Lamine Yamal,True
4205705,Barcelona,Pedri,72,,True
4205705,Barcelona,Pedri,75,assist by Ronald Araujo,True
4205710,Granada,Bruno Méndez,86,,True
4205710,Celta Vigo,Jørgen Strand Larsen,61,assist by Hugo Sotelo,False
4205710,Celta Vigo,Jonathan Bamba,63,assist by Jørgen Strand Larsen,False
4205709,Mallorca,Cyle Larin,29,assist by José Copete,True
4205709,Mallorca,Sergi Darder,83,assist by Antonio Raillo,True
4205709,Almeria,Sergio Arribas,41,,False
4205709,Almeria,Bruno Langa,66,assist by Sergio Arribas,False
4205706,Real Sociedad,Brais Méndez,5,,False
4205706,Real Sociedad,Mikel Merino,42,assist by Mikel Oyarzabal,False
4205711,Valencia,Pepelu,84,,True
4205711,Girona,Savio,32,assist by Viktor Tsigankov,False
4205711,Girona,Artem Dovbyk,58,assist by Iván Martin,False
4205711,Girona,Yarek Gasiorowski,67,,False
4205712,Villarreal,Alexander Sørloth,39,assist by Yerson Mosquera,True
4205712,Villarreal,Alexander Sørloth,48,assist by Gerard Moreno,True
4205712,Villarreal,Alexander Sørloth,52,,True
4205712,Villarreal,Alexander Sørloth,56,assist by Gerard Moreno,True
4205712,Real Madrid,Arda Güler,14,assist by Brahim Diaz,False
4205712,Real Madrid,Arda Güler,45 + 2,assist by Lucas Vázquez,False
4205712,Real Madrid,Joselu,30,assist by Lucas Vázquez,False
4205712,Real Madrid,Lucas Vázquez,40,assist by Brahim Diaz,False
4205716,Girona,Eric Garcia,30,assist by Viktor Tsigankov,True
4205716,Girona,Viktor Tsigankov,33,assist by Miguel Gutiérrez,True
4205716,Girona,Viktor Tsigankov,54,assist by Savio,True
4205716,Girona,Artem Dovbyk,44,,True
4205716,Girona,Artem Dovbyk,75,assist by Cristhian Stuani,True
4205716,Girona,Artem Dovbyk,90,,True
4205716,Girona,Cristhian Stuani,78,assist by Artem Dovbyk,True
4205717,Osasuna,Ante Budimir,30,assist by Rubén Pena,True
4205717,Villarreal,José Luis Morales,57,assist by Álex Baena,False
4205719,Atletico Madrid,Samuel Dias Lino,9,assist by Marcos Llorente,False
4205719,Atletico Madrid,Reinildo,90 + 3,assist by Álvaro Morata,False
4205713,Almeria,Gonzalo Melero,48,assist by Adrián Embarba,True
4205713,Almeria,Sergio Arribas,51,,True
4205713,Almeria,Sergio Arribas,86,,True
4205713,Almeria,Joseba Zaldua,57,,True
4205713,Almeria,Luis Suárez,65,assist by Jonathan Viera,True
4205713,Almeria,Luis Suárez,71,,True
4205713,Cadiz,Brian Ocampo,30,assist by Álex Fernández,False
4205718,Athletic Club,Nico Williams,67,assist by Alex Berenguer,False
4205715,Getafe,Gaston Álvarez,48,assist by Oscar Rodriguez,True
4205715,Mallorca,Vedat Muriqi,90,assist by Antonio Raillo,False
4205715,Mallorca,Pablo Maffeo,90 + 3,assist by Manu Morlanes,False
4205714,Celta Vigo,Iago Aspas,49,,True
4205714,Celta Vigo,Anastasios Douvikas,62,assist by Iago Aspas,True
4205714,Valencia,Carlos Dominguez,5,,False
4205714,Valencia,Alberto Mari,60,,False
4205722,Las Palmas,Marc Cardona,71,assist by Benito,True
4205722,Deportivo Alaves,Carlos Vicente,50,assist by Giuliano Simeone,False
4205720,Sevilla,Youssef En-Nesyri,31,assist by Boubakary Soumaré,True
4205720,Barcelona,Robert Lewandowski,15,assist by Joao Cancelo,False
4205720,Barcelona,Fermin Lopez,59,assist by Ilkay Gündogan,False
